10m_sample,Conductivity,Debit Riviere,Niveau Riviere,O2,Pression EF,Pression Pompe,Probe Tank Temperature,Pump Flow,Riverlab,Turbidity,day_sample,hour_sample,pH,timedate
False,596.0,NULL,NULL,8.5,0.655,1.856,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:11:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.909,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.996,23.5,966,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.92,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.868,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.988,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.827,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.769,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.655,1.881,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.638,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.809,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.705,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.69,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.907,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.899,23.5,1023,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.738,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.971,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:28:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.906,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.929,23.5,1018,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.909,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.159,23.5,963,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.752,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.842,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.88,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.763,23.5,1026,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.953,23.5,1009,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.655,1.648,23.5,1025,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:40:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.025,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.974,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.993,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.992,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.884,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.917,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.912,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.719,23.5,1009,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.658,1.732,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.759,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.9,23.5,1014,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.846,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.733,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.711,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.946,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.788,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 10:57:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.812,23.5,1000,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 11:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.797,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.87,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.002,23.5,979,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.841,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.975,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.732,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.894,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:08:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.657,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:10:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.927,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.774,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.911,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.9,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.96,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.705,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.715,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.733,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.901,23.5,987,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.94,23.5,1029,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.75,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.854,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.663,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.88,23.5,1025,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.719,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.897,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.919,23.5,1023,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.634,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.989,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.693,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.796,23.5,985,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,2.007,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.922,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.74,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.997,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.656,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.989,23.5,976,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.854,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.765,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:40:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.832,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.741,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.993,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.901,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.693,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.734,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.003,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.873,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.688,23.5,1018,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.95,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.826,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.672,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.941,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.876,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.701,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:58:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.854,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 11:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.654,23.5,1022,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 12:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.87,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:01:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.742,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.963,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.628,23.5,1016,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:04:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.805,23.5,979,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.962,23.5,985,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:06:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.684,23.5,1020,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.858,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:08:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.822,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:09:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.861,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:10:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.709,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.657,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.759,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.939,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.993,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.796,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.824,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.935,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:19:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.907,23.5,992,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:21:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.89,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.91,23.5,1025,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.733,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.779,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.704,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.919,23.5,985,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.674,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.807,23.5,994,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.898,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.968,23.5,970,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:32:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.925,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:33:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.841,23.5,981,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.703,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:36:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.699,23.5,1012,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:39:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.988,23.5,971,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:41:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.648,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:42:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.921,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:44:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.829,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:45:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,2.023,23.5,976,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:46:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.919,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:47:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.916,23.5,1015,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:48:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.95,23.5,1003,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:49:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.751,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:50:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.786,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:51:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.706,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:52:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.823,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:53:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.925,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:54:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.948,23.5,978,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:55:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.704,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:56:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.935,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:58:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.857,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 12:59:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.938,23.5,1010,Monticello,59.75,False,True,6.90625,"Fri, 06 Aug 2021 13:00:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.839,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:02:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.716,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:03:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.871,23.5,1022,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:05:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.906,23.5,986,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:07:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.844,23.5,1001,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:08:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.773,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:10:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.806,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:11:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.921,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:12:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.696,23.5,1021,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:13:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.726,23.5,1016,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:14:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.811,23.5,1008,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:15:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.778,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:16:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.731,23.5,1018,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:17:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.821,23.5,990,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:18:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.667,23.5,1005,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:19:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.955,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:20:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.899,23.5,1011,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:22:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,2.013,23.5,1000,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:23:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.683,23.5,1019,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:24:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.898,23.5,1004,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:25:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.641,23.5,1010,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:26:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.843,23.5,993,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:27:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.958,23.5,997,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:28:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.887,23.5,988,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:29:00 GMT"
True,596.0,NULL,NULL,8.5,0.657,1.839,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:30:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.76,23.5,1007,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:31:00 GMT"
False,596.0,NULL,NULL,8.5,0.655,1.771,23.5,996,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:34:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.966,23.5,982,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:35:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.819,23.5,999,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:37:00 GMT"
False,596.0,NULL,NULL,8.5,0.657,1.929,23.5,971,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:38:00 GMT"
False,596.0,NULL,NULL,8.5,0.656,1.926,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:39:00 GMT"
True,596.0,NULL,NULL,8.5,0.656,1.91,23.5,989,Monticello,59.75,False,False,6.90625,"Fri, 06 Aug 2021 13:40:00 GMT"
